what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1291478662133
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291478662860
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291478668284
opened,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavadocView",1291478668982
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavadocView",1291478669018
opened,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.SourceView",1291478669761
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.SourceView",1291478669772
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavadocView",1291478670645
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291478678093
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291478681944
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291478691010
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291478691672
opened,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1291478710356
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1291478710371
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291478710539
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openFileSearchPage",1291478710554
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291478714503
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1291478715065
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291478715271
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1291478731518
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.open.editor",1291478735199
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291478740099
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291478741613
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291478742160
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1291478744985
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291478746269
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291478775353
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291478782606
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291478783226
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1291478784091
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291478784231
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1291478784248
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291478784536
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1291478784574
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1291478784799
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1291478784991
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291478785100
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291478789876
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291478796375
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291478797304
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1291478799596
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291478799643
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openFileSearchPage",1291478799661
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291478802733
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1291478803474
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291478803684
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291478818859
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291478820457
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291478829000
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1291478829732
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291478829794
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openFileSearchPage",1291478829815
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291478834731
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291478835705
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291478842872
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1291478842887
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291478846504
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1291478866090
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291478870983
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291478878344
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291478886578
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291478887373
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291478889671
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291478923043
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291478999910
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291479001360
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291479020167
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291479020380
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291479043719
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1291479044037
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291479044513
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1291479050123
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291479050358
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1291479062866
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291479104577
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291479141743
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291479143040
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291479143582
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291479144960
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.DebugLast",1291479145741
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291479145834
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291479146661
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291479148809
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291479151326
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1291479151883
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291479153377
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291479159697
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1291479159742
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1291479159742
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291479160213
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291479170089
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291479170752
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291479210471
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291479217993
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480090315
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291480093260
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480110063
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480146990
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1291480152621
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291480152904
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291480152989
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1291480155165
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.DebugLast",1291480158261
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480158734
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480167046
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480167721
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480177303
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480211666
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480214649
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480258545
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480260713
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480262417
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480277083
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291480286785
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480287378
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480406188
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480408026
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480418050
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480420022
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480426205
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480428273
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480431763
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480432704
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480466167
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480467394
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480469030
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480473491
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480506067
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480521538
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480524547
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480533928
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480537564
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291480557486
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291480557942
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291480567342
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291480567748
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291480571981
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291480574859
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291480580830
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480588536
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480590532
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291480602227
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291480611791
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291480613607
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291480620049
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291480622990
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291480625833
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291480626420
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1291480628274
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291480631571
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291480637719
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1291480638670
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1291480638721
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480678571
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480695898
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480702306
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480706048
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480709794
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480710912
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480711714
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480720625
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480721649
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480722336
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.DebugLast",1291480758861
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480758888
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480759618
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480759793
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480760853
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291480770142
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291480775762
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.deleteNextWord",1291480777861
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.deleteNextWord",1291480778113
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.deleteNextWord",1291480778529
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.deleteNextWord",1291480779665
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291480782537
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291480783362
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1291480791933
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.DebugLast",1291480793634
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480793658
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480794504
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480794619
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480795403
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1291480796677
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291480797550
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480798771
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480799764
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480803845
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480810430
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291480815970
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291481958105
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.DebugLast",1291481968292
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291481968305
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291481969557
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1291481970488
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291481970688
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291481972589
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291482080428
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291482084635
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291482084706
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291482094886
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291482125274
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291482125965
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291482235470
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291482255827
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291482264134
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291482282513
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291482285666
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291482286833
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291482287943
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291482289861
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291482292965
