what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291125179068
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291126023949
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291126027043
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291126031052
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291126032263
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291129609849
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291129613919
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291130420848
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291130421822
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291140315475
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291140319957
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291140321348
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291140322061
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291140460097
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291140461053
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291140463344
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291140465061
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291140466193
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291140472696
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291140477027
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291140491630
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291140493813
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291140498448
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291140508694
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291140513599
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291140515421
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291140523095
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291140527856
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291140529447
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1291140531668
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291140534628
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1291140538033
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1291140539082
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291140546701
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291140546908
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291140556049
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291140563182
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291140573382
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291140573832
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291140587375
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.deleteNextWord",1291140588308
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.deleteNextWord",1291140589245
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.deleteNextWord",1291140590958
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.deleteNextWord",1291140591614
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291140592140
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291140592317
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291140592493
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291140597135
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291140597319
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291140597417
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291140597467
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291140602268
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291140603786
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291140606830
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291140613386
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291140616983
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291140619720
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.deleteNextWord",1291140628236
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.deleteNextWord",1291140629147
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291140639511
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291140650767
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291140653306
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291140653522
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291140653549
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291140656391
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291140662343
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291140662414
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1291140676213
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.DebugLast",1291140683969
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291140684114
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291140684922
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291140689720
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291140693823
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291140694537
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291140696477
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291140705254
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1291140705307
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1291140705307
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291140706748
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291140717104
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291140717515
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291140720436
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291141688147
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291141692024
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291141705049
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.open.editor",1291141705083
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291141710947
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.DebugLast",1291141721278
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291141722083
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291141723222
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291141724482
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291141725802
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291141728700
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.showInformation",1291141728716
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291141731541
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291141736783
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.open.editor",1291141736787
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291141752091
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291141753859
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291141755738
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291141788779
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291141789794
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291141808048
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291141824722
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291144797573
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291144801222
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291144802168
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291144802458
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291144853984
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291144854594
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291144899337
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291144900245
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291145207253
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291145235333
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291145495136
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291145495591
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291145615449
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291145616628
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291145627119
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291147265274
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291147272631
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291147274471
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291147276351
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291147311770
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291147317800
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291147318620
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291147403247
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291147424826
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291147427800
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291147429639
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291147430873
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291147431702
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291147447340
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291147457634
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291147463876
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291147475531
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291147479741
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1291147483275
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291147484643
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291147493464
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291147494704
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291147500569
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.deleteNextWord",1291147502940
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291147503421
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291147503726
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291147503901
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291147504078
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291147504270
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291147504427
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291147504603
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291147504764
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291147504959
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291147505116
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291147505294
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291147505486
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291147505774
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291147506336
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291147514371
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291147531451
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291147553480
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291147569085
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1291147569172
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291147569642
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291147569846
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291147599855
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1291147607800
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1291147609041
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291147611690
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291147613432
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1291147616841
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291147637968
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291147640794
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291147641567
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291147643101
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291147650310
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291147651682
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291147653330
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291147664748
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1291147664804
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1291147664804
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291147665419
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291147673232
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291147674263
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291147977196
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291147978868
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1291147980159
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291147981279
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291147984931
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291148027217
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291148028553
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291148030328
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291148131412
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291148137731
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291148140127
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.DebugLast",1291148141651
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291148141722
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291148142614
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291148145368
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291148147417
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291148148132
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291148149376
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291148156766
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1291148156815
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1291148156815
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291148157907
